Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.21.108-49.247.213.246-80-54430-6,192.168.21.108,80,49.247.213.246,54430,6,15/12/2022 07:54:38 上午,176356,3,0,1717.0,0.0,1444.0,0.0,572.3333333333334,767.1273253726094,0,0,0,0,9735.988568577195,17.011045839098188,88178.0,124701.1092893724,176355.0,1.0,176356.0,88178.0,124701.1092893724,176355.0,1.0,0,0,0,0,0,0,0,0,0,104,0,17.011045839098188,0.0,0.0,1444.0,429.25,688.6321587030335,474214.24999999994,1,1,0,0,3,0,0,0,0.0,572.3333333333334,572.3333333333334,0.0,0,0,0,0,0,0,1,572,0,0,28960,0,2,32,0,0,0,0,0,0,0,0,No Label
49.247.213.246-192.168.21.85-48050-80-6,49.247.213.246,48050,192.168.21.85,80,6,15/12/2022 07:54:38 上午,194942,3,4,243.0,295.0,243.0,0.0,81.0,140.29611541307906,295.0,0.0,73.75,147.5,2759.7952211426987,35.908116260220986,32490.333333333336,73338.24137696967,182128.0,0.0,191102.0,95551.0,128000.46953038883,186061.0,5041.0,191009.0,63669.66666666667,110277.36552136767,191007.0,0.0,0,0,0,0,104,136,15.389192682951853,20.518923577269135,0.0,295.0,67.25,125.29593540323417,15699.07142857143,1,2,0,2,6,0,0,0,1.0,76.85714285714286,81.0,73.75,0,0,0,0,0,0,0,34,0,42,29200,122,1,32,0,0,0,0,1.6710620782505402E15,89456.66610844519,1.671062078298618E15,1.671062078116488E15,No Label
49.247.213.246-192.168.21.85-48050-80-6,49.247.213.246,48050,192.168.21.85,80,6,15/12/2022 07:54:38 上午,14001,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,142.8469395043211,14001.0,0.0,14001.0,14001.0,14001.0,14001.0,0.0,14001.0,14001.0,0,0,0,0,0,0,0,0,0,64,0,142.8469395043211,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,237,0,0,32,0,0,0,0,0,0,0,0,No Label
49.247.213.246-192.168.21.241-18841-80-6,49.247.213.246,18841,192.168.21.241,80,6,15/12/2022 07:54:38 上午,181893,3,2,243.0,505.0,243.0,0.0,81.0,140.29611541307906,505.0,0.0,252.5,357.0889244992065,4112.30778534633,27.488688404721458,45473.25,83398.13366966513,170566.0,2798.0,177788.0,88894.0,121758.13086607399,174990.0,2798.0,177469.0,177469.0,0.0,177469.0,177469.0,0,0,0,0,104,72,16.493213042832874,10.995475361888582,0.0,505.0,124.66666666666666,210.15391185192502,44164.66666666667,1,2,0,2,4,0,0,0,0.0,149.6,81.0,252.5,0,0,0,0,0,0,0,48,0,101,29200,259,1,32,0,0,0,0,1.671062078578483E15,115501.65006613542,1.671062078660155E15,1.671062078496811E15,No Label
49.247.213.246-192.168.21.98-21468-80-6,49.247.213.246,21468,192.168.21.98,80,6,15/12/2022 07:54:38 上午,177839,3,4,243.0,309.0,243.0,0.0,81.0,140.29611541307906,309.0,0.0,77.25,154.5,3103.9310837330395,39.36144490241173,29639.833333333332,70122.69719974174,172767.0,1.0,176058.0,88029.0,122419.98281326459,174593.0,1465.0,176013.0,58671.0,101619.42088006603,176011.0,1.0,0,0,0,0,104,136,16.86919067246217,22.492254229949562,0.0,309.0,69.0,128.97508064960235,16634.571428571428,1,2,0,2,6,0,0,0,1.0,78.85714285714286,81.0,77.25,0,0,0,0,0,0,0,34,0,44,29200,235,1,32,0,0,0,0,1.6710620786327452E15,85902.96411642527,1.671062078676995E15,1.671062078503914E15,No Label
192.168.21.72-49.247.213.246-80-42656-6,192.168.21.72,80,49.247.213.246,42656,6,15/12/2022 07:54:38 上午,186181,3,0,1717.0,0.0,1444.0,0.0,572.3333333333334,767.1273253726094,0,0,0,0,9222.208496033429,16.113352060629172,93090.5,131648.43341453024,186180.0,1.0,186181.0,93090.5,131648.43341453024,186180.0,1.0,0,0,0,0,0,0,0,0,0,104,0,16.113352060629172,0.0,0.0,1444.0,429.25,688.6321587030335,474214.24999999994,1,1,0,0,3,0,0,0,0.0,572.3333333333334,572.3333333333334,0.0,0,0,0,0,0,0,1,572,0,0,28960,0,2,32,0,0,0,0,0,0,0,0,No Label
49.247.213.246-192.168.99.143-10320-80-6,49.247.213.246,10320,192.168.99.143,80,6,15/12/2022 07:54:38 上午,192865,3,4,243.0,144.0,243.0,0.0,81.0,140.29611541307906,144.0,0.0,36.0,72.0,2006.5849169107923,36.294817618541465,32144.166666666668,73127.50661253715,181386.0,0.0,187034.0,93517.0,129721.5674357969,185244.0,1790.0,189007.0,63002.33333333333,107395.84729556974,187007.0,0.0,0,0,0,0,104,136,15.55492183651777,20.739895782023694,0.0,243.0,48.375,93.39920082252158,8723.410714285716,1,2,0,2,6,0,0,0,1.0,55.285714285714285,81.0,36.0,0,0,0,0,0,0,0,34,0,20,29200,122,1,32,0,0,0,0,1.6710620786408828E15,90497.38322315097,1.671062078688672E15,1.671062078505245E15,No Label
49.247.213.246-192.168.22.94-36865-80-6,49.247.213.246,36865,192.168.22.94,80,6,15/12/2022 07:54:38 上午,196870,3,3,243.0,0.0,243.0,0.0,81.0,140.29611541307906,0.0,0.0,0.0,0.0,1234.3170620206229,30.476964494336364,39374.0,75960.7681207872,175169.0,1986.0,191104.0,95552.0,122333.71578595984,182055.0,9049.0,189984.0,94992.0,131530.3465820721,187998.0,1986.0,0,0,0,0,104,104,15.238482247168182,15.238482247168182,0.0,243.0,34.714285714285715,91.84536694124222,8435.57142857143,1,2,0,1,5,0,0,0,1.0,40.5,81.0,0.0,0,0,0,0,0,0,0,40,0,0,29200,235,1,32,0,0,0,0,1.6710620786342152E15,95162.35277321243,1.671062078694404E15,1.671062078524504E15,No Label
49.247.213.246-192.168.22.35-47991-80-6,49.247.213.246,47991,192.168.22.35,80,6,15/12/2022 07:54:38 上午,217636,3,3,243.0,0.0,243.0,0.0,81.0,140.29611541307906,0.0,0.0,0.0,0.0,1116.5432189527469,27.568968369203624,43527.2,92659.37040148719,209267.0,1.0,215106.0,107553.0,147938.05233272474,212161.0,2945.0,214742.0,107371.0,151844.1101919992,214741.0,1.0,0,0,0,0,104,104,13.784484184601812,13.784484184601812,0.0,243.0,34.714285714285715,91.84536694124222,8435.57142857143,1,2,0,1,5,0,0,0,1.0,40.5,81.0,0.0,0,0,0,0,0,0,0,40,0,0,29200,235,1,32,0,0,0,0,1.6710620786438262E15,119045.57972614243,1.671062078715251E15,1.6710620785064E15,No Label
49.247.213.246-192.168.21.98-21468-80-6,49.247.213.246,21468,192.168.21.98,80,6,15/12/2022 07:54:38 上午,3042,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,657.4621959237344,3042.0,0.0,3042.0,3042.0,3042.0,3042.0,0.0,3042.0,3042.0,0,0,0,0,0,0,0,0,0,64,0,657.4621959237344,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,237,0,0,32,0,0,0,0,0,0,0,0,No Label
49.247.213.246-192.168.99.143-10320-80-6,49.247.213.246,10320,192.168.99.143,80,6,15/12/2022 07:54:38 上午,10989,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,182.00018200018198,10989.0,0.0,10989.0,10989.0,10989.0,10989.0,0.0,10989.0,10989.0,0,0,0,0,0,0,0,0,0,64,0,182.00018200018198,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,237,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.22.94-49.247.213.246-80-36865-6,192.168.22.94,80,49.247.213.246,36865,6,15/12/2022 07:54:38 上午,181116,1,2,284.0,0.0,284.0,284.0,284.0,0.0,0.0,0.0,0.0,0.0,1568.0558316217232,16.563970052342146,90558.0,118219.76853301651,174152.0,6964.0,0,0,0,0,0,6964.0,6964.0,0.0,6964.0,6964.0,1,0,0,0,32,64,5.521323350780715,11.04264670156143,0.0,284.0,142.0,163.9674764498537,26885.333333333332,1,0,0,1,3,0,0,0,2.0,189.33333333333334,284.0,0.0,0,0,0,0,0,0,0,94,0,0,235,237,0,32,0,0,0,0,0,0,0,0,No Label
192.168.99.16-114.114.114.114-29223-53-17,192.168.99.16,29223,114.114.114.114,53,17,15/12/2022 12:55:45 上午,12884,2,2,112.0,144.0,56.0,56.0,56.0,0.0,72.0,72.0,72.0,0.0,19869.605712511642,310.4625892579944,4294.666666666667,6671.043871339277,11997.0,352.0,352.0,352.0,0.0,352.0,352.0,535.0,535.0,0.0,535.0,535.0,0,0,0,0,16,16,155.2312946289972,155.2312946289972,56.0,72.0,62.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,78.0,56.0,72.0,0,0,0,0,4,19869,0,28,0,36,0,0,1,8,0,0,0,0,1.671036945534785E15,7855.956338982543,1.67103694554034E15,1.67103694552923E15,No Label
192.168.99.16-114.114.114.114-14862-53-17,192.168.99.16,14862,114.114.114.114,53,17,15/12/2022 02:48:55 上午,162,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,518518.5185185185,12345.679012345678,162.0,0.0,162.0,162.0,162.0,162.0,0.0,162.0,162.0,0,0,0,0,0,0,0,0,0,16,0,12345.679012345678,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
10.100.1.44-199.7.91.13-39895-53-17,10.100.1.44,39895,199.7.91.13,53,17,15/12/2022 02:49:05 上午,3854,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,21795.537104307215,518.9413596263622,3854.0,0.0,3854.0,3854.0,3854.0,3854.0,0.0,3854.0,3854.0,0,0,0,0,0,0,0,0,0,16,0,518.9413596263622,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
49.247.213.246-192.168.21.108-13601-80-6,49.247.213.246,13601,192.168.21.108,80,6,15/12/2022 07:54:38 上午,294429,64,0,241.0,0.0,241.0,0.0,3.765625000000003,30.125000000000007,0,0,0,0,818.533500436438,217.36989223208312,4673.476190476189,22754.24698171902,143253.0,0.0,294429.0,4673.476190476189,22754.24698171902,143253.0,0.0,0,0,0,0,0,0,0,0,0,2056,0,217.36989223208312,0.0,0.0,241.0,3.707692307692311,29.892371035999247,893.5538461538466,0,1,1,1,63,0,0,0,0.0,3.765625,3.765625,0.0,0,0,0,0,0,0,1,3,0,0,29200,0,1,32,0,0,0,0,1.6710620787614778E15,27687.04532803522,1.671062078906612E15,1.671062078651345E15,No Label
192.168.99.16-114.114.114.114-5230-53-17,192.168.99.16,5230,114.114.114.114,53,17,15/12/2022 02:48:55 上午,162,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,518518.5185185185,12345.679012345678,162.0,0.0,162.0,162.0,162.0,162.0,0.0,162.0,162.0,0,0,0,0,0,0,0,0,0,16,0,12345.679012345678,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
10.100.1.44-199.7.91.13-48564-53-17,10.100.1.44,48564,199.7.91.13,53,17,15/12/2022 02:49:05 上午,3861,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,21756.021756021757,518.000518000518,3861.0,0.0,3861.0,3861.0,3861.0,3861.0,0.0,3861.0,3861.0,0,0,0,0,0,0,0,0,0,16,0,518.000518000518,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
192.168.99.16-119.29.29.29-37283-53-17,192.168.99.16,37283,119.29.29.29,53,17,15/12/2022 02:48:57 上午,811,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,103575.83230579532,2466.091245376079,811.0,0.0,811.0,811.0,811.0,811.0,0.0,811.0,811.0,0,0,0,0,0,0,0,0,0,16,0,2466.091245376079,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
192.168.22.35-49.247.213.246-80-47991-6,192.168.22.35,80,49.247.213.246,47991,6,15/12/2022 07:54:38 上午,209447,1,2,120.0,0.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,572.9373063352543,14.323432658381357,104723.5,148099.97978561645,209446.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,32,64,4.774477552793786,9.548955105587572,0.0,120.0,60.0,69.2820323027551,4800.0,1,0,0,1,3,0,0,0,2.0,80.0,120.0,0.0,0,0,0,0,0,0,0,40,0,0,235,229,0,32,0,0,0,0,0,0,0,0,No Label
49.247.213.246-192.168.21.241-18841-80-6,49.247.213.246,18841,192.168.21.241,80,6,15/12/2022 07:54:38 上午,3898,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.083632632119,3898.0,0.0,3898.0,3898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,256.5418163160595,256.5418163160595,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,237,259,0,32,0,0,0,0,0,0,0,0,No Label
10.100.1.44-198.41.0.4-39779-53-17,10.100.1.44,39779,198.41.0.4,53,17,15/12/2022 02:49:02 上午,1896,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,44303.79746835443,1054.8523206751056,1896.0,0.0,1896.0,1896.0,1896.0,1896.0,0.0,1896.0,1896.0,0,0,0,0,0,0,0,0,0,16,0,1054.8523206751056,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
192.168.99.16-119.29.29.29-60953-53-17,192.168.99.16,60953,119.29.29.29,53,17,15/12/2022 02:48:57 上午,861,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,97560.9756097561,2322.8803716608595,861.0,0.0,861.0,861.0,861.0,861.0,0.0,861.0,861.0,0,0,0,0,0,0,0,0,0,16,0,2322.8803716608595,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
192.168.99.16-119.29.29.29-16334-53-17,192.168.99.16,16334,119.29.29.29,53,17,15/12/2022 10:00:24 上午,845,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,99408.28402366863,2366.8639053254437,845.0,0.0,845.0,845.0,845.0,845.0,0.0,845.0,845.0,0,0,0,0,0,0,0,0,0,16,0,2366.8639053254437,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
10.100.1.44-199.7.83.42-39325-53-17,10.100.1.44,39325,199.7.83.42,53,17,15/12/2022 02:48:58 上午,1907,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,44048.24331410592,1048.767697954903,1907.0,0.0,1907.0,1907.0,1907.0,1907.0,0.0,1907.0,1907.0,0,0,0,0,0,0,0,0,0,16,0,1048.767697954903,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
172.19.35.30-192.168.99.16-52488-53-17,172.19.35.30,52488,192.168.99.16,53,17,15/12/2022 10:00:21 上午,3326203,12,10,394.0,642.0,37.0,29.0,32.833333333333336,2.85508583960538,82.0,31.0,64.2,19.36089988725845,311.466257471357,6.6141483246813255,158390.61904761902,371050.0045897421,1398883.0,87.0,1927233.0,175203.0,314788.4625319041,1029128.0,123.0,3325050.0,369450.0,822071.1666318798,2523173.0,87.0,0,0,0,0,96,80,3.607717268007996,3.00643105667333,29.0,82.0,46.65217391304348,20.144046482662116,405.782608695652,0,0,0,0,0,0,0,0,0.0,48.77272727272727,32.833333333333336,64.2,0,0,0,0,18,1015,0,17,0,29,0,0,11,8,0,0,0,0,1.671069622790437E15,794954.6818141011,1.671069625314096E15,1.671069621988506E15,No Label
172.19.16.31-192.168.99.16-55628-53-17,172.19.16.31,55628,192.168.99.16,53,17,15/12/2022 12:55:30 上午,1590907,6,6,232.0,868.0,47.0,31.0,38.666666666666664,7.1740272279011235,238.0,82.0,144.66666666666666,73.69848483291001,691.4294801644596,7.542867056339559,144627.9090909091,468527.6763266935,1557090.0,194.0,1589286.0,317857.2,693806.4384226338,1558777.0,194.0,1589778.0,317955.6,693992.3032370748,1559224.0,741.0,0,0,0,0,48,48,3.7714335281697795,3.7714335281697795,31.0,238.0,87.0,73.32575718440735,5376.666666666666,0,0,0,0,0,0,0,0,1.0,94.25,38.666666666666664,144.66666666666666,0,0,0,0,6,32528,0,19,0,72,0,0,5,8,0,0,0,0,1.6710369315424862E15,759073.8315536274,1.671036932031101E15,1.671036930442009E15,No Label
10.100.1.44-199.7.83.42-44255-53-17,10.100.1.44,44255,199.7.83.42,53,17,15/12/2022 02:48:58 上午,1886,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,44538.70625662778,1060.4453870625662,1886.0,0.0,1886.0,1886.0,1886.0,1886.0,0.0,1886.0,1886.0,0,0,0,0,0,0,0,0,0,16,0,1060.4453870625662,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,1,42,0,0,0,0,1,8,0,0,0,0,0,0,0,0,No Label
49.247.213.246-192.168.22.35-47991-80-6,49.247.213.246,47991,192.168.22.35,80,6,15/12/2022 07:54:38 上午,2369,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.2380751371887,2369.0,0.0,2369.0,2369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,422.11903756859436,422.11903756859436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,235,0,32,0,0,0,0,0,0,0,0,No Label
172.19.16.31-10.100.1.44-57224-53-17,172.19.16.31,57224,10.100.1.44,53,17,15/12/2022 12:55:30 上午,1638562,6,6,232.0,232.0,47.0,31.0,38.666666666666664,7.1740272279011235,47.0,31.0,38.666666666666664,7.1740272279011235,283.1751255063891,7.323494625165236,148960.18181818182,452487.9506390901,1512652.0,3391.0,1592898.0,318579.6,691312.7475739906,1555117.0,3857.0,1595612.0,319122.4,689126.7865250196,1551658.0,3391.0,0,0,0,0,48,48,3.661747312582618,3.661747312582618,31.0,47.0,38.07692307692308,6.885510613618746,47.4102564102564,0,0,0,0,0,0,0,0,1.0,41.25,38.666666666666664,38.666666666666664,0,0,0,0,6,3685,0,19,0,19,0,0,5,8,0,0,0,0,1.6710369315642458E15,753186.0445338654,1.671036932072204E15,1.671036930448357E15,No Label
49.247.213.246-192.168.21.241-19099-80-6,49.247.213.246,19099,192.168.21.241,80,6,15/12/2022 07:54:39 上午,4283,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.9624095260331,4283.0,0.0,4283.0,4283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,233.48120476301656,233.48120476301656,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,237,259,0,32,0,0,0,0,0,0,0,0,No Label
172.19.0.82-192.168.99.16-43647-53-17,172.19.0.82,43647,192.168.99.16,53,17,15/12/2022 09:49:57 上午,94034,2,2,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,2084.3524682561624,42.53780547461556,31344.666666666664,53161.73422992645,92730.0,427.0,427.0,427.0,0.0,427.0,427.0,877.0,877.0,0.0,877.0,877.0,0,0,0,0,16,16,21.26890273730778,21.26890273730778,41.0,57.0,47.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,59.25,41.0,57.0,0,0,0,0,4,2084,0,20,0,28,0,0,1,8,0,0,0,0,1.671068997056701E15,64647.94457676129,1.671068997102414E15,1.671068997010988E15,No Label
49.247.213.246-192.168.21.72-34516-80-6,49.247.213.246,34516,192.168.21.72,80,6,15/12/2022 07:54:39 上午,28336,27,0,291.0,0.0,291.0,0.0,10.777777777777782,56.002976111393686,0,0,0,0,10269.621682665162,952.8514963297572,1089.8461538461538,4701.2376046509935,23989.0,2.0,28336.0,1089.8461538461538,4701.2376046509935,23989.0,2.0,0,0,0,0,0,0,0,0,0,872,0,952.8514963297572,0.0,0.0,291.0,10.392857142857148,54.99383082284255,3024.321428571427,0,1,1,1,26,0,0,0,0.0,10.777777777777779,10.777777777777779,0.0,0,0,0,0,0,0,1,10,0,0,29200,0,1,32,0,0,0,0,1.6710620797145098E15,7340.330877251585,1.671062079717619E15,1.67106207968936E15,No Label
49.247.213.246-192.168.21.72-15979-80-6,49.247.213.246,15979,192.168.21.72,80,6,15/12/2022 07:54:39 上午,5668,5,0,250.0,0.0,250.0,0.0,50.0,111.80339887498948,0,0,0,0,44107.268877911076,882.1453775582215,1417.0,1337.861726786442,2965.0,6.0,5668.0,1417.0,1337.861726786442,2965.0,6.0,0,0,0,0,0,0,0,0,0,168,0,882.1453775582215,0.0,0.0,250.0,41.666666666666664,102.06207261596576,10416.666666666668,0,1,1,1,4,0,0,0,0.0,50.0,50.0,0.0,0,0,0,0,0,0,1,50,0,0,29200,0,1,32,0,0,0,0,1.6710620793019872E15,2505.018230139919,1.671062079304425E15,1.67106207929942E15,No Label
192.168.21.85-49.247.213.246-443-53052-6,192.168.21.85,443,49.247.213.246,53052,6,15/12/2022 07:54:40 上午,1362542,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,4.403533982805668,2.201766991402834,681271.0,321351.7477780384,908501.0,454041.0,1362542.0,681271.0,321351.7477780384,908501.0,454041.0,0,0,0,0,0,0,0,0,0,60,0,2.201766991402834,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671062081893961E15,0.0,1.671062081893961E15,1.671062081893961E15,No Label
172.19.35.30-10.100.1.44-52488-53-17,172.19.35.30,52488,10.100.1.44,53,17,15/12/2022 10:00:22 上午,10010325,6,2,186.0,62.0,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,24.77442041092572,0.7991748519653458,1430046.4285714286,1842563.6090930356,4010390.0,3198.0,6424039.0,1284807.8,1844060.3826041599,4010390.0,3198.0,4448.0,4448.0,0.0,4448.0,4448.0,0,0,0,0,48,16,0.5993811389740094,0.19979371299133644,31.0,31.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,34.875,31.0,31.0,0,0,0,0,0,0,0,23,0,7,0,0,5,8,0,0,0,0,1.6710696275245895E15,3647743.7520556967,1.671069632915197E15,1.671069622920341E15,No Label
192.168.21.108-49.247.213.246-80-54716-6,192.168.21.108,80,49.247.213.246,54716,6,15/12/2022 07:54:39 上午,31328,2,0,1444.0,0.0,1444.0,0.0,722.0,1021.0621920333746,0,0,0,0,46092.95199182839,63.84065372829417,31328.0,0.0,31328.0,31328.0,31328.0,31328.0,0.0,31328.0,31328.0,0,0,0,0,0,0,0,0,0,64,0,63.84065372829417,0.0,0.0,1444.0,962.6666666666667,833.6937887098195,695045.3333333333,0,0,0,0,2,0,0,0,0.0,1444.0,722.0,0.0,0,0,0,0,0,0,1,722,0,0,59,0,0,32,0,0,0,0,0,0,0,0,No Label
172.19.17.145-192.168.99.16-53938-53-17,172.19.17.145,53938,192.168.99.16,53,17,15/12/2022 02:48:55 上午,2430748,4,2,124.0,62.0,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,76.5196556780053,2.468375989613074,486149.6,680387.559923607,1425414.0,616.0,1004718.0,334906.0,576682.1296589656,1000800.0,880.0,616.0,616.0,0.0,616.0,616.0,0,0,0,0,32,16,1.6455839930753826,0.8227919965376913,31.0,31.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,36.166666666666664,31.0,31.0,0,0,0,0,0,0,0,20,0,10,0,0,3,8,0,0,0,0,1.671043737038599E15,997784.6691705477,1.671043738358025E15,1.671043735932691E15,No Label
