Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.19.24.99-175.42.232.199-51663-1947-17,172.19.24.99,51663,175.42.232.199,1947,17,16/10/2022 05:04:10 下午,119995501,2689,5009,158939,5998963,1229,57,59.10710301,23.41527243,1229,64,1197.636854,180.9992401,51317.77399,64.15240518,15589.90529,125183.806,2468927,-25,1.20E+08,44641.18341,215713.8451,2514420,34,1.20E+08,23960.45847,160662.4084,2468927,0,0,0,0,0,21512,40072,22.40917349,41.74323169,57,1229,799.9910378,562.2780917,316156.6524,0,0,0,0,0,0,0,0,1,800.0949597,59.10710301,1197.636854,0,0,0,0,219,108868,0,20,0,779,0,0,2688,8,0,0,0,0,1.67E+15,3.42E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.155.136.162-54017-443-6,172.19.24.99,54017,61.155.136.162,443,6,16/10/2022 05:06:07 下午,6474406,11,9,2498,5263,1220,0,227.0909091,382.562532,1460,0,584.7777778,675.2902668,1198.720006,3.089086474,340758.2105,1175064.328,5164505,0,6474406,647440.6,1720832.276,5528979,172,1127049,140881.125,172401.6018,412418,0,0,0,0,0,232,188,1.698997561,1.390088913,0,1460,369.5714286,542.6044205,294419.5571,1,2,0,9,19,0,0,0,0,388.05,227.0909091,584.7777778,0,0,0,0,11,10186,0,124,0,263,64240,69,6,20,0,0,0,0,1.67E+15,301529.3554,1.67E+15,1.67E+15,No Label
172.19.24.99-36.155.207.185-4016-8000-17,172.19.24.99,4016,36.155.207.185,8000,17,16/10/2022 05:04:19 下午,118755307,6,35,690,2845,479,39,115,178.365916,87,39,81.28571429,14.59365581,29.76709075,0.345247729,2968882.675,4927410.844,2.17E+07,9965,1.19E+08,2.38E+07,1.71E+07,4.39E+07,6864597,1.18E+08,3462947.294,5197162.029,2.17E+07,9965,0,0,0,0,48,280,0.050524058,0.294723671,39,479,85.0952381,65.20354978,4251.502904,0,0,0,0,0,0,0,0,5,87.17073171,115,81.28571429,0,0,0,0,5,356,0,16,0,69,0,0,5,8,0,0,0,0,1.67E+15,3.08E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-49.76.112.57-1863-1863-17,172.19.24.99,1863,49.76.112.57,1863,17,16/10/2022 05:03:15 下午,105880355,8,0,280,0,35,35,35,0,0,0,0,0,2.644494345,0.075556981,1.51E+07,3.55E+07,9.56E+07,63,1.06E+08,1.51E+07,3.55E+07,9.56E+07,63,0,0,0,0,0,0,0,0,0,64,0,0.075556981,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,39.375,35,0,0,0,0,0,0,0,1,35,0,0,0,0,7,8,0,0,0,0,1.67E+15,5.43E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.155.136.162-54018-443-6,172.19.24.99,54018,61.155.136.162,443,6,16/10/2022 05:06:22 下午,1500123,13,9,2569,1679,1220,0,197.6153846,357.2092147,757,0,186.5555556,303.0891416,2831.767795,14.6654641,71434.42857,105372.1699,434182,0,1500123,125010.25,124116.7243,434182,173,1205433,150679.125,191730.6586,581137,0,0,0,0,0,272,188,8.665956058,5.99950804,0,1220,184.6956522,323.5034684,104654.4941,1,2,0,12,21,0,0,0,0,193.0909091,197.6153846,186.5555556,0,0,0,0,12,3526,0,116,0,76,64240,74,7,20,0,0,0,0,1.67E+15,390981.9196,1.67E+15,1.67E+15,No Label
172.19.24.99-60.188.73.102-64601-443-6,172.19.24.99,64601,60.188.73.102,443,6,16/10/2022 05:06:25 下午,286,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,108391.6084,6993.006993,286,0,286,286,286,286,0,286,286,0,0,0,0,0,1,0,0,0,40,0,6993.006993,0,0,31,20.66666667,17.89785834,320.3333333,1,0,0,1,2,0,0,0,0,31,15.5,0,0,0,0,0,0,0,1,15,0,0,513,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-60.188.73.102-64601-443-6,172.19.24.99,64601,60.188.73.102,443,6,16/10/2022 05:06:25 下午,300713,2,0,62,0,31,31,31,0,0,0,0,0,206.1766535,6.65085979,300713,0,300713,300713,300713,300713,0,300713,300713,0,0,0,0,0,1,0,0,0,40,0,6.65085979,0,31,31,31,0,0,2,0,0,2,2,0,0,0,0,46.5,31,0,0,0,0,0,0,0,1,31,0,0,513,0,1,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-60.188.73.102-64601-443-6,172.19.24.99,64601,60.188.73.102,443,6,16/10/2022 05:06:26 下午,1211196,2,0,62,0,31,31,31,0,0,0,0,0,51.18907262,1.651260407,1211196,0,1211196,1211196,1211196,1211196,0,1211196,1211196,0,0,0,0,0,1,0,0,0,40,0,1.651260407,0,31,31,31,0,0,2,0,0,2,2,0,0,0,0,46.5,31,0,0,0,0,0,0,0,1,31,0,0,513,0,1,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-183.47.99.21-53982-14000-6,172.19.24.99,53982,183.47.99.21,14000,6,16/10/2022 05:05:25 下午,62019583,5,5,470,159,274,0,94,131.6358614,159,0,31.8,71.10696168,10.1419579,0.161239394,6891064.778,2.06E+07,6.17E+07,92,287459,71864.75,95419.3728,212642,606,6.20E+07,1.55E+07,3.09E+07,6.18E+07,36812,0,0,0,0,112,112,0.080619697,0.080619697,0,274,57.18181818,101.3931143,10280.56364,1,2,0,3,9,0,0,0,1,62.9,94,31.8,0,0,0,0,0,0,0,47,0,15,65535,133,2,20,0,0,0,0,1.46E+15,5.89E+14,1.67E+15,6.17E+07,No Label
101.91.22.75-172.19.24.99-443-64602-6,101.91.22.75,443,172.19.24.99,64602,6,16/10/2022 04:47:43 下午,329,1,2,31,0,31,31,31,0,0,0,0,0,94224.92401,9118.541033,164.5,12.02081528,173,156,0,0,0,0,0,156,156,0,156,156,1,0,0,0,20,40,3039.513678,6079.027356,0,31,15.5,17.89785834,320.3333333,0,0,0,1,3,0,0,0,2,20.66666667,31,0,0,0,0,0,0,0,0,10,0,0,245,513,0,20,0,0,0,0,1.67E+15,0,1.67E+15,1.67E+15,No Label
101.91.22.75-172.19.24.99-443-64602-6,101.91.22.75,443,172.19.24.99,64602,6,16/10/2022 05:06:28 下午,2103,1,1,31,0,31,31,31,0,0,0,0,0,14740.84641,951.022349,2103,0,2103,2103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,475.5111745,475.5111745,0,31,20.66666667,17.89785834,320.3333333,1,0,0,1,2,0,0,0,1,31,31,0,0,0,0,0,0,0,0,15,0,0,513,513,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-20.198.162.76-52758-443-6,172.19.24.99,52758,20.198.162.76,443,6,16/10/2022 05:04:28 下午,60158895,4,2,202,342,101,0,50.5,58.31237719,171,171,171,0,9.042719285,0.099735874,1.20E+07,2.67E+07,5.98E+07,42665,6.02E+07,2.01E+07,3.45E+07,5.98E+07,154881,6.00E+07,6.00E+07,0,6.00E+07,6.00E+07,1,0,0,0,80,40,0.066490583,0.033245291,0,171,92.14285714,70.30037594,4942.142857,0,0,0,4,6,0,0,0,0,107.5,50.5,171,0,0,0,0,0,0,0,33,0,57,514,7687,1,20,0,0,0,0,1.67E+15,3.46E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-60.188.73.102-64601-443-6,172.19.24.99,64601,60.188.73.102,443,6,16/10/2022 05:06:28 下午,1203498,2,0,62,0,31,31,31,0,0,0,0,0,51.51649608,1.661822454,1203498,0,1203498,1203498,1203498,1203498,0,1203498,1203498,0,0,0,0,0,1,0,0,0,40,0,1.661822454,0,31,31,31,0,0,2,0,0,2,2,0,0,0,0,46.5,31,0,0,0,0,0,0,0,1,31,0,0,513,0,1,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-111.225.242.157-1863-17054-17,172.19.24.99,1863,111.225.242.157,17054,17,16/10/2022 04:57:19 下午,5334403,4,0,144,0,36,36,36,0,0,0,0,0,26.9945859,0.749849608,1778134.333,3079650.999,5334209,94,5334403,1778134.333,3079650.999,5334209,94,0,0,0,0,0,0,0,0,0,32,0,0.749849608,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,45,36,0,0,0,0,0,0,0,1,36,0,0,0,0,3,8,0,0,0,0,1.67E+15,3771718.177,1.67E+15,1.67E+15,No Label
172.19.24.99-61.147.236.42-54024-443-6,172.19.24.99,54024,61.147.236.42,443,6,16/10/2022 05:06:30 下午,3647201,11,11,2004,5510,1224,0,182.1818182,377.8218676,1460,0,500.9090909,667.0116123,2060.210008,6.032022913,173676.2381,627690.1908,2898545,0,3647201,364720.1,949384.1088,3055979,151,670232,67023.2,93770.85492,237263,0,0,0,0,0,232,228,3.016011456,3.016011456,0,1460,326.6956522,545.5126392,297584.0395,1,2,0,9,21,0,0,0,1,341.5454545,182.1818182,500.9090909,0,0,0,0,10,14683,0,91,0,250,64240,83,5,20,0,0,0,0,1.67E+15,181498.7557,1.67E+15,1.67E+15,No Label
172.19.24.99-60.188.73.102-64601-443-6,172.19.24.99,64601,60.188.73.102,443,6,16/10/2022 05:06:32 下午,4803416,2,0,62,0,31,31,31,0,0,0,0,0,12.90748084,0.41637035,4803416,0,4803416,4803416,4803416,4803416,0,4803416,4803416,0,0,0,0,0,1,0,0,0,40,0,0.41637035,0,31,31,31,0,0,2,0,0,2,2,0,0,0,0,46.5,31,0,0,0,0,0,0,0,1,31,0,0,513,0,1,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-180.163.252.210-54030-80-6,172.19.24.99,54030,180.163.252.210,80,6,16/10/2022 05:06:38 下午,82169,3,4,954,300,954,0,318,550.7921568,300,0,75,150,15261.2299,85.19027857,13694.83333,21504.10037,48075,0,34094,17047,23709.29037,33812,282,48612,16204,28066.15129,48612,0,0,0,0,0,72,92,36.51011939,48.68015918,0,954,156.75,338.8112623,114793.0714,1,2,0,2,6,0,0,0,1,179.1428571,318,75,0,0,0,0,0,0,0,136,0,42,64240,501,1,20,0,0,0,0,1.67E+15,33577.75838,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.252.210-54030-80-6,172.19.24.99,54030,180.163.252.210,80,6,16/10/2022 05:06:38 下午,176,2,0,0,0,0,0,0,0,0,0,0,0,0,11363.63636,176,0,176,176,176,176,0,176,176,0,0,0,0,0,0,0,0,0,40,0,11363.63636,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,514,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-183.131.160.87-54031-80-6,172.19.24.99,54031,183.131.160.87,80,6,16/10/2022 05:06:38 下午,54515,5,15,74,17996,74,0,14.8,33.09380607,1432,0,1199.733333,512.4472749,331468.4032,366.8715033,2869.210526,7985.125961,27494,0,54515,13628.75,15123.30291,27680,289,25753,1839.5,6338.081519,23785,0,0,0,0,0,112,704,91.71787581,275.1536274,0,1432,860.4761905,697.2626205,486175.1619,1,2,0,5,19,0,0,0,3,903.5,14.8,1199.733333,0,0,0,0,14,714850,0,3,0,899,64240,64,1,20,0,0,0,0,1.67E+15,14492.22963,1.67E+15,1.67E+15,No Label
172.19.24.99-106.120.164.214-54034-80-6,172.19.24.99,54034,106.120.164.214,80,6,16/10/2022 05:06:40 下午,398736,3,4,901,354,901,0,300.3333333,520.1925925,354,0,88.5,177,3147.445929,17.5554753,66456,72772.91429,144519,0,130693,65346.5,91647.4028,130151,542,268992,89664,78295.49924,144519,0,0,0,0,0,72,92,7.523775129,10.03170017,0,901,156.875,325.1898072,105748.4107,1,2,0,2,6,0,0,0,1,179.2857143,300.3333333,88.5,0,0,0,0,0,0,0,128,0,50,64240,243,1,20,0,0,0,0,1.67E+15,126893.3877,1.67E+15,1.67E+15,No Label
172.19.24.99-106.120.164.214-54034-80-6,172.19.24.99,54034,106.120.164.214,80,6,16/10/2022 05:06:40 下午,5689,2,0,0,0,0,0,0,0,0,0,0,0,0,351.5556337,5689,0,5689,5689,5689,5689,0,5689,5689,0,0,0,0,0,0,0,0,0,40,0,351.5556337,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,514,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-180.163.237.76-54035-80-6,172.19.24.99,54035,180.163.237.76,80,6,16/10/2022 05:06:40 下午,251737,3,4,637,215,637,0,212.3333333,367.7721215,215,0,53.75,107.5,3384.484601,27.80679836,41956.16667,53091.60281,125999,0,85688,42844,59838.20425,85156,532,167030,55676.66667,64916.28943,126980,0,0,0,0,0,72,92,11.9171993,15.88959907,0,637,106.5,227.1739422,51608,1,2,0,2,6,0,0,0,1,121.7142857,212.3333333,53.75,0,0,0,0,0,0,0,91,0,30,64240,239,1,20,0,0,0,0,1.67E+15,87595.06959,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.237.76-54035-80-6,172.19.24.99,54035,180.163.237.76,80,6,16/10/2022 05:06:40 下午,2177,2,0,0,0,0,0,0,0,0,0,0,0,0,918.6954525,2177,0,2177,2177,2177,2177,0,2177,2177,0,0,0,0,0,0,0,0,0,40,0,918.6954525,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,515,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-220.185.166.24-54033-80-6,172.19.24.99,54033,220.185.166.24,80,6,16/10/2022 05:06:39 下午,1254160,5,3,509,584,509,0,101.8,227.6317201,584,0,194.6666667,337.1725572,871.4996492,6.378771449,179165.7143,404572.5839,1094661,0,1254160,313540,522478.9244,1094661,725,61755,30877.5,43667.37927,61755,0,0,0,0,0,112,72,3.986732155,2.392039293,0,584,121.4444444,241.7121796,58424.77778,1,2,0,2,7,0,0,0,0,136.625,101.8,194.6666667,0,0,0,0,0,0,0,63,0,73,64240,60,1,20,0,0,0,0,1.67E+15,61431.46363,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.251.137-54032-80-6,172.19.24.99,54032,180.163.251.137,80,6,16/10/2022 05:06:39 下午,1254959,5,3,360,146,360,0,72,160.9968944,146,0,48.66666667,84.2931393,403.2004233,6.374710249,179279.8571,404690.4339,1095059,0,1254959,313739.75,522571.4029,1095059,1342,61755,30877.5,43667.37927,61755,0,0,0,0,0,112,72,3.984193906,2.390516344,0,360,56.22222222,123.7272987,15308.44444,1,2,0,2,7,0,0,0,0,63.25,72,48.66666667,0,0,0,0,0,0,0,45,0,18,64240,123,1,20,0,0,0,0,1.67E+15,61401.20689,1.67E+15,1.67E+15,No Label
180.163.251.137-172.19.24.99-80-54032-6,180.163.251.137,80,172.19.24.99,54032,6,16/10/2022 05:06:41 下午,268340,2,1,0,0,0,0,0,0,0,0,0,0,0,11.17984646,134170,189244.4021,267986,354,268340,268340,0,268340,268340,0,0,0,0,0,0,0,0,0,40,20,7.453230976,3.726615488,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,515,0,20,0,0,0,0,0,0,0,0,No Label
220.185.166.24-172.19.24.99-80-54033-6,220.185.166.24,80,172.19.24.99,54033,6,16/10/2022 05:06:41 下午,275327,2,1,0,0,0,0,0,0,0,0,0,0,0,10.89613441,137663.5,193890.8007,274765,562,275327,275327,0,275327,275327,0,0,0,0,0,0,0,0,0,40,20,7.26408961,3.632044805,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,511,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-103.28.54.181-64933-27038-6,172.19.24.99,64933,103.28.54.181,27038,6,16/10/2022 05:04:40 下午,113133786,6,6,250,74,50,0,41.66666667,20.41241452,74,0,12.33333333,30.21037349,2.863865972,0.10606911,1.03E+07,1.32E+07,2.69E+07,42877,1.13E+08,2.26E+07,9980881.236,2.71E+07,4772503,1.13E+08,2.26E+07,1.01E+07,2.72E+07,4552866,1,0,0,0,120,120,0.053034555,0.053034555,0,74,28.76923077,28.45509283,809.6923077,0,0,0,6,12,0,0,0,1,31.16666667,41.66666667,12.33333333,0,0,0,0,0,0,0,20,0,6,510,1025,4,20,0,0,0,0,1.67E+15,3.92E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.155.136.162-54027-443-6,172.19.24.99,54027,61.155.136.162,443,6,16/10/2022 05:06:37 下午,6509410,10,7,2423,855,1220,0,242.3,398.6708612,631,0,122.1428571,231.3470903,503.5786653,2.611603817,406838.125,1553919.733,6233163,0,6509410,723267.7778,2066495.879,6233163,121,174454,29075.66667,34892.22577,73391,0,0,0,0,0,212,148,1.536237539,1.075366277,0,1220,182.1111111,329.5397662,108596.4575,1,2,0,9,16,0,0,0,0,192.8235294,242.3,122.1428571,0,0,0,0,9,18904,0,142,0,50,64240,69,6,20,0,0,0,0,1.55E+15,4.30E+14,1.67E+15,6188984,No Label
61.155.136.162-172.19.24.99-443-54027-6,61.155.136.162,443,172.19.24.99,54027,6,16/10/2022 05:06:44 下午,88440,2,1,0,0,0,0,0,0,0,0,0,0,0,33.92130258,44220,62368.23231,88321,119,88440,88440,0,88440,88440,0,0,0,0,0,0,0,0,0,40,20,22.61420172,11.30710086,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,509,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-180.163.243.150-61359-80-6,172.19.24.99,61359,180.163.243.150,80,6,16/10/2022 05:04:43 下午,103737331,22,13,6428,2272,536,0,292.1818182,253.2124341,1380,0,174.7692308,373.3466115,83.86566259,0.337390597,3051097.971,1.19E+07,6.04E+07,0,1.04E+08,4936639.905,1.49E+07,6.04E+07,0,1.04E+08,8638630.667,1.93E+07,6.04E+07,0,0,0,0,0,440,260,0.212074089,0.125316507,0,1380,256.5555556,302.9412432,91773.39683,0,0,0,12,35,0,0,0,0,263.8857143,292.1818182,174.7692308,0,0,0,0,7,14888,0,183,0,64,511,1611,16,20,0,0,0,0,1.67E+15,3.36E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.155.136.162-54037-443-6,172.19.24.99,54037,61.155.136.162,443,6,16/10/2022 05:06:52 下午,1255818,6,4,568,215,517,0,94.66666667,207.9035033,146,0,53.75,69.57190525,623.497991,7.962937305,139535.3333,184786.6971,546247,0,1255818,251163.6,194445.2505,546247,1674,417170,139056.6667,120426.6224,208648,0,0,0,0,0,132,88,4.777762383,3.185174922,0,517,71.18181818,154.9940761,24023.16364,1,2,0,4,9,0,0,0,0,78.3,94.66666667,53.75,0,0,0,0,4,1887,0,56,0,21,64240,60,2,20,0,0,0,0,1.67E+15,217998.8605,1.67E+15,1.67E+15,No Label
172.19.24.99-61.155.136.162-54036-443-6,172.19.24.99,54036,61.155.136.162,443,6,16/10/2022 05:06:52 下午,11511757,13,9,2569,1679,1220,0,197.6153846,357.2092147,757,0,186.5555556,303.0891416,369.0140436,1.91108968,548178.9048,2117365.442,9776398,0,1.15E+07,959313.0833,2779495.876,9776398,192,1386097,173262.125,185704.6235,556096,0,0,0,0,0,272,188,1.129280265,0.781809414,0,1220,184.6956522,323.5034684,104654.4941,1,2,0,12,21,0,0,0,0,193.0909091,197.6153846,186.5555556,0,0,0,0,12,3066,0,116,0,76,64240,74,7,20,0,0,0,0,1.58E+15,3.73E+14,1.67E+15,9729575,No Label
172.19.24.99-182.254.116.116-54040-80-6,172.19.24.99,54040,182.254.116.116,80,6,16/10/2022 05:07:04 下午,392430,3,3,126,184,126,0,42,72.74613392,184,0,61.33333333,106.2324495,789.9498,15.28935097,78486,107376.7,205247,0,205902,102951,144922.949,205427,475,187183,93591.5,132358.3686,187183,0,0,0,0,0,72,72,7.644675484,7.644675484,0,184,44.28571429,77.46335539,6000.571429,1,2,0,2,5,0,0,0,1,51.66666667,42,61.33333333,0,0,0,0,0,0,0,21,0,30,64240,1026,1,20,0,0,0,0,1.67E+15,195966.7891,1.67E+15,1.67E+15,No Label
172.19.24.99-182.254.116.116-54040-80-6,172.19.24.99,54040,182.254.116.116,80,6,16/10/2022 05:07:04 下午,31,2,0,0,0,0,0,0,0,0,0,0,0,0,64516.12903,31,0,31,31,31,31,0,31,31,0,0,0,0,0,0,0,0,0,40,0,64516.12903,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-14.21.96.81-1863-26647-17,172.19.24.99,1863,14.21.96.81,26647,17,16/10/2022 05:04:07 下午,97054677,8,0,288,0,36,36,36,0,0,0,0,0,2.9673995,0.082427764,1.39E+07,3.22E+07,8.67E+07,44,9.71E+07,1.39E+07,3.22E+07,8.67E+07,44,0,0,0,0,0,0,0,0,0,64,0,0.082427764,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,40.5,36,0,0,0,0,0,0,0,1,36,0,0,0,0,7,8,0,0,0,0,1.67E+15,4.95E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-14.17.27.170-1863-30013-17,172.19.24.99,1863,14.17.27.170,30013,17,16/10/2022 05:05:07 下午,82377906,3,3,1040,828,347,346,346.6666667,0.577350269,276,276,276,0,22.67598305,0.072835063,1.65E+07,2.23E+07,4.10E+07,131251,8.22E+07,4.11E+07,35559.69292,4.11E+07,4.11E+07,8.22E+07,4.11E+07,244920.5758,4.13E+07,4.09E+07,0,0,0,0,24,24,0.036417532,0.036417532,276,347,316.4285714,37.81911837,1430.285714,0,0,0,0,0,0,0,0,1,369.1666667,346.6666667,276,0,0,0,0,0,0,0,173,0,138,0,0,2,8,0,0,0,0,1.67E+15,3.33E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.155.136.162-54043-443-6,172.19.24.99,54043,61.155.136.162,443,6,16/10/2022 05:07:07 下午,6515435,10,7,2423,884,1220,0,242.3,398.6708612,669,0,126.2857143,245.6289304,507.5639616,2.609188796,407214.6875,1402947.656,5656405,0,6515435,723937.2222,1853297.426,5656405,151,695950,115991.6667,131914.046,296391,0,0,0,0,0,212,148,1.534816939,1.074371857,0,1220,183.7222222,332.8670121,110800.4477,1,2,0,9,16,0,0,0,0,194.5294118,242.3,126.2857143,0,0,0,0,9,4763,0,142,0,52,64240,69,6,20,0,0,0,0,1.55E+15,4.30E+14,1.67E+15,5615865,No Label
172.19.24.99-114.222.112.90-64711-80-6,172.19.24.99,64711,114.222.112.90,80,6,16/10/2022 05:04:17 下午,119691436,6,6,485,275,379,0,80.83333333,148.3609338,127,0,45.83333333,53.80861145,6.349660639,0.1002578,1.09E+07,2.41E+07,6.00E+07,0,1.20E+08,2.39E+07,3.26E+07,6.00E+07,77893,1.20E+08,2.39E+07,3.27E+07,6.02E+07,0,1,0,0,0,120,120,0.0501289,0.0501289,0,379,62.53846154,103.4026236,10692.10256,0,0,0,6,12,0,0,0,1,67.75,80.83333333,45.83333333,0,0,0,0,0,0,0,40,0,22,514,251,2,20,0,0,0,0,1.67E+15,4.88E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-115.231.223.3-54048-80-6,172.19.24.99,54048,115.231.223.3,80,6,16/10/2022 05:07:23 下午,44402,7,20,84,26159,84,0,12,31.74901573,1460,0,1307.95,448.1222196,591031.9355,608.0807171,1707.769231,5648.720402,25403,0,44402,7400.333333,10703.58666,25670,368,17552,923.7894737,3580.40368,15657,0,0,0,0,0,152,412,157.6505563,450.4301608,0,1460,937.25,705.5579681,497812.0463,1,2,0,4,26,0,0,0,2,971.962963,12,1307.95,0,0,0,0,19,1551279,0,3,0,968,64240,83,1,20,0,0,0,0,1.67E+15,9418.401991,1.67E+15,1.67E+15,No Label
172.19.24.99-61.147.236.42-54047-443-6,172.19.24.99,54047,61.147.236.42,443,6,16/10/2022 05:07:22 下午,1250513,7,5,568,215,517,0,81.14285714,193.132449,146,0,43,64.86909896,626.1430309,9.596061776,113683,276551.4685,932875,0,1250513,208418.8333,359598.4237,932875,454,161735,40433.75,44976.45627,93848,0,0,0,0,0,152,108,5.597702703,3.998359073,0,517,60.23076923,143.9925657,20733.85897,1,2,0,4,11,0,0,0,0,65.25,81.14285714,43,0,0,0,0,4,4860,0,47,0,17,64240,83,2,20,0,0,0,0,1.67E+15,99783.67303,1.67E+15,1.67E+15,No Label
172.19.24.99-61.147.236.42-54046-443-6,172.19.24.99,54046,61.147.236.42,443,6,16/10/2022 05:07:22 下午,1389703,13,12,2498,5305,1220,0,192.1538462,359.491967,1460,0,442.0833333,635.4589549,5614.868789,17.9894553,57904.29167,215478.1679,1058993,0,1389703,115808.5833,327427.2769,1149534,136,210136,19103.27273,32886.32485,91984,0,0,0,0,0,272,248,9.354516756,8.634938544,0,1460,300.1153846,508.9658006,259046.1862,1,2,0,10,24,0,0,0,0,312.12,192.1538462,442.0833333,0,0,0,0,11,77645,0,99,0,212,64240,83,6,20,0,0,0,0,1.67E+15,57820.94276,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.237.76-54049-443-6,172.19.24.99,54049,180.163.237.76,443,6,16/10/2022 05:07:23 下午,494621,8,11,1005,5843,517,0,125.625,202.821482,1460,0,531.1818182,635.045639,13844.94391,38.41324974,27478.94444,51100.71659,211729,0,467696,66813.71429,71189.7923,211729,11372,444137,44413.7,71978.91774,233962,0,0,0,0,0,184,232,16.17399989,22.23924985,0,1460,342.4,523.4490273,273998.8842,1,2,0,8,18,0,0,0,1,360.4210526,125.625,531.1818182,0,0,0,0,11,29491,0,52,0,307,64240,245,3,20,0,0,0,0,1.67E+15,130751.417,1.67E+15,1.67E+15,No Label
172.19.24.99-61.164.142.102-54019-443-6,172.19.24.99,54019,61.164.142.102,443,6,16/10/2022 05:06:25 下午,60255762,8,24,737,23211,517,0,92.125,178.9536552,1424,0,967.125,620.9565071,397.4391694,0.531069543,1943734.258,1.08E+07,6.00E+07,0,248432,35490.28571,33752.83693,93035,2296,6.02E+07,2618550.957,1.25E+07,6.00E+07,0,0,0,0,0,172,492,0.132767386,0.398302157,0,1424,725.6969697,666.8375685,444672.3428,1,2,0,15,31,0,0,0,3,748.375,92.125,967.125,0,0,0,0,22,110935,0,23,0,725,64240,501,3,20,0,0,0,0,1.61E+15,3.04E+14,1.67E+15,6.00E+07,No Label
